"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Seated Row (Cable)";"2";"49.895160700000005";"12";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Seated Row (Cable)";"3";"54.884676770000006";"10";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Seated Row (Cable)";"4";"54.884676770000006";"10";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Lat Pulldown (Cable)";"1";"49.895160700000005";"10";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Lat Pulldown (Cable)";"2";"49.895160700000005";"10";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Lat Pulldown (Cable)";"3";"54.884676770000006";"10";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Lat Pulldown (Cable)";"4";"54.884676770000006";"10";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Pull Up";"1";"0.0";"6";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Pull Up";"2";"0.0";"7";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Pull Up";"3";"0.0";"9";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Reverse Fly (Machine)";"1";"31.751465900000003";"10";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Reverse Fly (Machine)";"2";"31.751465900000003";"7";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Bent Over One Arm Row (Dumbbell)";"1";"20.41165665";"10";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Bent Over One Arm Row (Dumbbell)";"2";"20.41165665";"8";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Bent Over One Arm Row (Dumbbell)";"3";"20.41165665";"8";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Straight Pulldown ";"1";"19.958064280000002";"10";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Straight Pulldown ";"2";"22.452822315000002";"10";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Straight Pulldown ";"3";"24.947580350000003";"10";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Straight Pulldown ";"4";"27.2155422";"8";"";"";"";"";""
"16";"2023-08-25 18:02:59";"Entrenamiento por la tarde noche";"3832";"Plank";"1";"";"";"";"";"270.0";"";""
"17";"2023-08-30 18:34:02";"Entrenamiento por la tarde noche";"3817";"Chest Dip";"1";"0.0";"12";"";"";"";"";""
"17";"2023-08-30 18:34:02";"Entrenamiento por la tarde noche";"3817";"Chest Dip";"2";"0.0";"12";"";"";"";"";""
"17";"2023-08-30 18:34:02";"Entrenamiento por la tarde noche";"3817";"Chest Dip";"3";"0.0";"12";"";"";"";"";""
"17";"2023-08-30 18:34:02";"Entrenamiento por la tarde noche";"3817";"Chest Dip";"4";"0.0";"12";"";"";"";"";""
"17";"2023-08-30 18:34:02";"Entrenamiento por la tarde noche";"3817";"Seated Row (Cable)";"1";"49.895160700000005";"12";"";"";"";"";""
"17";"2023-08-30 18:34:02";"Entrenamiento por la tarde noche";"3817";"Seated Row (Cable)";"2";"54.884676770000006";"12";"";"";"";"";""
"17";"2023-08-30 18:34:02";"Entrenamiento por la tarde noche";"3817";"Seated Row (Cable)";"3";"64.86370891";"8";"";"";"";"";""
"17";"2023-08-30 18:34:02";"Entrenamiento por la tarde noche";"3817";"Seated Row (Cable)";"4";"64.86370891";"8";"";"";"";"";""
"17";"2023-08-30 18:34:02";"Entrenamiento por la tarde noche";"3817";"Cable Crossover";"1";"14.968548210000002";"10";"";"";"";"";""
"17";"2023-08-30 18:34:02";"Entrenamiento por la tarde noche";"3817";"Cable Crossover";"2";"17.463306245000002";"9";"";"";"";"";""
"17";"2023-08-30 18:34:02";"Entrenamiento por la tarde noche";"3817";"Cable Crossover";"3";"19.958064280000002";"6";"";"";"";"";""
"17";"2023-08-30 18:34:02";"Entrenamiento por la tarde noche";"3817";"Cable Crossover";"4";"17.463306245000002";"7";"";"";"";"";""
"17";"2023-08-30 18:34:02";"Entrenamiento por la tarde noche";"3817";"Triceps Extension (Dumbbell)";"1";"22.6796185";"12";"";"";"";"";""
"17";"2023-08-30 18:34:02";"Entrenamiento por la tarde noche";"3817";"Triceps Extension (Dumbbell)";"2";"22.6796185";"12";"";"";"";"";""
"17";"2023-08-30 18:34:02";"Entrenamiento por la tarde noche";"3817";"Triceps Extension (Dumbbell)";"3";"22.6796185";"8";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Seated Overhead Press (Barbell)";"1";"24.947580350000003";"10";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Seated Overhead Press (Barbell)";"2";"29.48350405";"10";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Seated Overhead Press (Barbell)";"3";"43.09127515";"8";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Seated Overhead Press (Barbell)";"4";"52.163122550000004";"6";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Arnold Press (Dumbbell)";"1";"11.33980925";"10";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Arnold Press (Dumbbell)";"2";"13.6077711";"10";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Arnold Press (Dumbbell)";"3";"13.6077711";"8";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Front Raise (Dumbbell)";"1";"6.80388555";"12";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Front Raise (Dumbbell)";"2";"6.80388555";"12";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Front Raise (Dumbbell)";"3";"6.80388555";"12";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Front Raise (Dumbbell)";"4";"6.80388555";"12";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Backward Raise";"1";"6.80388555";"12";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Backward Raise";"2";"6.80388555";"12";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Backward Raise";"3";"6.80388555";"12";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Backward Raise";"4";"6.80388555";"12";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Shrug (Dumbbell)";"1";"24.947580350000003";"12";"";"";"";"";""
"18";"2023-09-05 18:37:18";"Entrenamiento por la tarde noche";"3797";"Shrug (Dumbbell)";"2";"24.947580350000003";"12";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Overhead Press (Barbell)";"1";"52.163122550000004";"6";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Overhead Press (Barbell)";"2";"52.163122550000004";"5";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Overhead Press (Barbell)";"3";"52.163122550000004";"6";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Overhead Press (Barbell)";"4";"52.163122550000004";"3";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Arnold Press (Dumbbell)";"1";"13.6077711";"10";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Arnold Press (Dumbbell)";"2";"13.6077711";"10";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Arnold Press (Dumbbell)";"3";"13.6077711";"10";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Front Raise (Dumbbell)";"1";"6.80388555";"10";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Front Raise (Dumbbell)";"2";"6.80388555";"10";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Front Raise (Dumbbell)";"3";"6.80388555";"10";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Backward Raise";"1";"6.80388555";"10";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Backward Raise";"2";"6.80388555";"10";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Backward Raise";"3";"6.80388555";"10";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Lateral Raise (Dumbbell)";"1";"6.80388555";"10";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Lateral Raise (Dumbbell)";"2";"6.80388555";"10";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Lateral Raise (Dumbbell)";"3";"6.80388555";"10";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Triceps Extension (Dumbbell)";"1";"18.143694800000002";"10";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Triceps Extension (Dumbbell)";"2";"22.6796185";"8";"";"";"";"";""
"19";"2023-09-15 19:03:27";"Hombro";"3145";"Triceps Extension (Dumbbell)";"3";"22.6796185";"10";"";"";"";"";""
"20";"2023-10-11 18:39:42";"Entrenamiento por la tarde noche";"2757";"Squat (Barbell)";"1";"61.23496995";"10";"";"";"";"";""
"20";"2023-10-11 18:39:42";"Entrenamiento por la tarde noche";"2757";"Squat (Barbell)";"2";"61.23496995";"10";"";"";"";"";""
"20";"2023-10-11 18:39:42";"Entrenamiento por la tarde noche";"2757";"Squat (Barbell)";"3";"70.30681735";"8";"";"";"";"";""
"20";"2023-10-11 18:39:42";"Entrenamiento por la tarde noche";"2757";"Squat (Barbell)";"4";"74.84274105";"6";"";"";"";"";""
"20";"2023-10-11 18:39:42";"Entrenamiento por la tarde noche";"2757";"Seated Calf Raise (Plate Loaded)";"1";"36.287389600000004";"16";"";"";"";"";""
"20";"2023-10-11 18:39:42";"Entrenamiento por la tarde noche";"2757";"Seated Calf Raise (Plate Loaded)";"2";"36.287389600000004";"16";"";"";"";"";""
"20";"2023-10-11 18:39:42";"Entrenamiento por la tarde noche";"2757";"Seated Calf Raise (Plate Loaded)";"3";"36.287389600000004";"16";"";"";"";"";""
"20";"2023-10-11 18:39:42";"Entrenamiento por la tarde noche";"2757";"Seated Calf Raise (Plate Loaded)";"4";"36.287389600000004";"16";"";"";"";"";""
"20";"2023-10-11 18:39:42";"Entrenamiento por la tarde noche";"2757";"Decline Crunch";"1";"0.0";"12";"";"";"";"";""
"20";"2023-10-11 18:39:42";"Entrenamiento por la tarde noche";"2757";"Decline Crunch";"2";"0.0";"8";"";"";"";"";""
"20";"2023-10-11 18:39:42";"Entrenamiento por la tarde noche";"2757";"Decline Crunch";"3";"0.0";"8";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Deadlift (Barbell)";"1";"61.23496995";"8";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Deadlift (Barbell)";"2";"83.91458845000001";"8";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Deadlift (Barbell)";"3";"83.91458845000001";"8";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Deadlift (Barbell)";"4";"90.718474";"6";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Hip Abductor (Machine)";"1";"45.359237";"10";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Hip Abductor (Machine)";"2";"52.163122550000004";"10";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Hip Abductor (Machine)";"3";"52.163122550000004";"10";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Hip Abductor (Machine)";"4";"52.163122550000004";"10";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Hip Adductor (Machine)";"1";"45.359237";"10";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Hip Adductor (Machine)";"2";"52.163122550000004";"10";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Hip Adductor (Machine)";"3";"52.163122550000004";"10";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Hip Adductor (Machine)";"4";"52.163122550000004";"10";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Lunge (Dumbbell)";"1";"13.6077711";"10";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Lunge (Dumbbell)";"2";"13.6077711";"10";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Lunge (Dumbbell)";"3";"15.875732950000002";"10";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Lunge (Dumbbell)";"4";"15.875732950000002";"10";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Crunch (Machine)";"1";"9.071847400000001";"30";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Crunch (Machine)";"2";"9.071847400000001";"24";"";"";"";"";""
"21";"2023-10-22 11:57:27";"Entrenamiento por la mañana";"4057";"Crunch (Machine)";"3";"9.071847400000001";"30";"";"";"";"";""
"22";"2023-10-29 10:03:29";"Hombro";"2466";"Overhead Press (Barbell)";"1";"52.163122550000004";"5";"";"";"";"";""
"22";"2023-10-29 10:03:29";"Hombro";"2466";"Overhead Press (Barbell)";"2";"52.163122550000004";"5";"";"";"";"";""
"22";"2023-10-29 10:03:29";"Hombro";"2466";"Overhead Press (Barbell)";"3";"52.163122550000004";"5";"";"";"";"";""
"22";"2023-10-29 10:03:29";"Hombro";"2466";"Overhead Press (Barbell)";"4";"52.163122550000004";"5";"";"";"";"";""
"22";"2023-10-29 10:03:29";"Hombro";"2466";"Arnold Press (Dumbbell)";"1";"13.6077711";"10";"";"";"";"";""
"22";"2023-10-29 10:03:29";"Hombro";"2466";"Arnold Press (Dumbbell)";"2";"13.6077711";"10";"";"";"";"";""
"22";"2023-10-29 10:03:29";"Hombro";"2466";"Arnold Press (Dumbbell)";"3";"13.6077711";"10";"";"";"";"";""
"22";"2023-10-29 10:03:29";"Hombro";"2466";"Front Raise (Dumbbell)";"1";"6.80388555";"12";"";"";"";"";""
"22";"2023-10-29 10:03:29";"Hombro";"2466";"Front Raise (Dumbbell)";"2";"6.80388555";"12";"";"";"";"";""
"22";"2023-10-29 10:03:29";"Hombro";"2466";"Backward Raise";"1";"6.80388555";"12";"";"";"";"";""
"22";"2023-10-29 10:03:29";"Hombro";"2466";"Backward Raise";"2";"6.80388555";"12";"";"";"";"";""
"22";"2023-10-29 10:03:29";"Hombro";"2466";"Lateral Raise (Dumbbell)";"1";"6.80388555";"12";"";"";"";"";""
"22";"2023-10-29 10:03:29";"Hombro";"2466";"Lateral Raise (Dumbbell)";"2";"6.80388555";"12";"";"";"";"";""
"23";"2023-11-07 20:38:34";"Nueva plantilla de entrenamiento";"3288";"Bench Press (Barbell)";"1";"61.23496995";"12";"";"";"";"";""
"23";"2023-11-07 20:38:34";"Nueva plantilla de entrenamiento";"3288";"Bench Press (Barbell)";"2";"61.23496995";"13";"";"";"";"";""
"23";"2023-11-07 20:38:34";"Nueva plantilla de entrenamiento";"3288";"Bench Press (Barbell)";"3";"70.30681735";"8";"";"";"";"";""
"23";"2023-11-07 20:38:34";"Nueva plantilla de entrenamiento";"3288";"Bench Press (Barbell)";"4";"70.30681735";"6";"";"";"";"";""
"23";"2023-11-07 20:38:34";"Nueva plantilla de entrenamiento";"3288";"Bicep Curl (Dumbbell)";"1";"13.6077711";"12";"";"";"";"";""
"23";"2023-11-07 20:38:34";"Nueva plantilla de entrenamiento";"3288";"Bicep Curl (Dumbbell)";"2";"13.6077711";"9";"";"";"";"";""
"23";"2023-11-07 20:38:34";"Nueva plantilla de entrenamiento";"3288";"Bicep Curl (Dumbbell)";"3";"13.6077711";"6";"";"";"";"";""
"23";"2023-11-07 20:38:34";"Nueva plantilla de entrenamiento";"3288";"Bicep Curl (Dumbbell)";"4";"13.6077711";"6";"";"";"";"";""
"23";"2023-11-07 20:38:34";"Nueva plantilla de entrenamiento";"3288";"Chest Dip";"1";"0.0";"15";"";"";"";"";""
"23";"2023-11-07 20:38:34";"Nueva plantilla de entrenamiento";"3288";"Chest Dip";"2";"0.0";"12";"";"";"";"";""
"23";"2023-11-07 20:38:34";"Nueva plantilla de entrenamiento";"3288";"Chest Dip";"3";"0.0";"9";"";"";"";"";""
"23";"2023-11-07 20:38:34";"Nueva plantilla de entrenamiento";"3288";"Chest Dip";"4";"0.0";"8";"";"";"";"";""
"23";"2023-11-07 20:38:34";"Nueva plantilla de entrenamiento";"3288";"Bicep Curl (Cable)";"1";"14.968548210000002";"12";"";"";"";"";""
"23";"2023-11-07 20:38:34";"Nueva plantilla de entrenamiento";"3288";"Bicep Curl (Cable)";"2";"17.463306245000002";"12";"";"";"";"";""